                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    845,                0.16185,                0.15594,                0.89179,                0.99674,                      1,                  0.995,                0.99047,                0.23154,                0.12815,                0.74941,             0.00032888,             0.00032888,             0.00032888
                    846,                0.15129,                0.15453,                0.88703,                 0.9968,                      1,                  0.995,                0.99021,                0.23147,                0.12684,                0.75026,              0.0003269,              0.0003269,              0.0003269
                    847,                0.15542,                0.14977,                0.88161,                0.99677,                      1,                  0.995,                0.99021,                0.23196,                0.12788,                0.75042,             0.00032492,             0.00032492,             0.00032492
                    848,                0.16163,                0.14925,                0.89541,                0.99681,                      1,                  0.995,                 0.9901,                0.23501,                0.12884,                0.75132,             0.00032294,             0.00032294,             0.00032294
                    849,                 0.1548,                0.14342,                0.87026,                0.99677,                      1,                  0.995,                 0.9901,                0.23403,                 0.1314,                0.75168,             0.00032096,             0.00032096,             0.00032096
                    850,                0.14585,                0.14488,                  0.872,                0.99677,                      1,                  0.995,                 0.9909,                0.22924,                0.13164,                0.75063,             0.00031898,             0.00031898,             0.00031898
                    851,                0.14383,                0.15162,                0.87706,                0.99674,                      1,                  0.995,                  0.995,                0.22615,                0.13294,                0.75055,               0.000317,               0.000317,               0.000317
                    852,                 0.1678,                0.15287,                0.87885,                0.99672,                      1,                  0.995,                0.99152,                0.22049,                0.13531,                0.75002,             0.00031502,             0.00031502,             0.00031502
                    853,                0.17208,                 0.1608,                0.90241,                0.99674,                      1,                  0.995,                0.99152,                 0.2179,                0.14155,                0.74944,             0.00031304,             0.00031304,             0.00031304
                    854,                0.15349,                0.16325,                0.87615,                 0.9967,                      1,                  0.995,                0.99102,                0.22422,                0.14857,                0.75286,             0.00031106,             0.00031106,             0.00031106
                    855,                0.18639,                0.16208,                0.89363,                0.99674,                      1,                  0.995,                0.99092,                0.22909,                0.15107,                 0.7541,             0.00030908,             0.00030908,             0.00030908
                    856,                0.17846,                0.15841,                0.88594,                0.99679,                      1,                  0.995,                0.99092,                0.23444,                0.15159,                0.75428,              0.0003071,              0.0003071,              0.0003071
                    857,                0.16464,                0.17131,                0.88485,                0.99683,                      1,                  0.995,                0.98716,                 0.2356,                0.14758,                0.75475,             0.00030512,             0.00030512,             0.00030512
                    858,                0.14624,                 0.1418,                0.86713,                0.99684,                      1,                  0.995,                 0.9909,                0.23147,                0.15031,                0.75304,             0.00030314,             0.00030314,             0.00030314
                    859,                0.14919,                 0.1594,                0.87043,                0.99688,                      1,                  0.995,                  0.995,                0.22744,                0.15345,                 0.7526,             0.00030116,             0.00030116,             0.00030116
                    860,                0.15613,                0.14572,                0.87289,                0.99683,                      1,                  0.995,                  0.995,                0.22214,                0.15054,                 0.7534,             0.00029918,             0.00029918,             0.00029918
                    861,                0.15198,                0.17266,                0.87231,                0.99685,                      1,                  0.995,                0.98946,                0.22234,                0.15181,                0.75523,              0.0002972,              0.0002972,              0.0002972
                    862,                0.15451,                0.14485,                0.87788,                0.99682,                      1,                  0.995,                0.98909,                0.22491,                0.15056,                 0.7581,             0.00029522,             0.00029522,             0.00029522
                    863,                0.15751,                0.14556,                 0.8993,                0.99683,                      1,                  0.995,                0.98909,                0.22465,                0.15414,                 0.7582,             0.00029324,             0.00029324,             0.00029324
                    864,                 0.1613,                0.16065,                0.89172,                0.99686,                      1,                  0.995,                  0.995,                0.22729,                0.15803,                0.75905,             0.00029126,             0.00029126,             0.00029126
                    865,                0.15846,                0.14426,                0.89891,                0.99683,                      1,                  0.995,                0.98444,                0.23089,                0.15458,                0.76082,             0.00028928,             0.00028928,             0.00028928
                    866,                0.14521,                0.13887,                0.89469,                0.99688,                      1,                  0.995,                 0.9804,                 0.2364,                0.15502,                0.76654,              0.0002873,              0.0002873,              0.0002873
                    867,                0.16952,                0.16771,                0.89856,                0.99685,                      1,                  0.995,                0.99129,                0.23821,                0.15958,                0.76867,             0.00028532,             0.00028532,             0.00028532
                    868,                0.15235,                0.15336,                 0.8902,                0.99688,                      1,                  0.995,                0.98535,                0.23964,                0.15859,                0.76974,             0.00028334,             0.00028334,             0.00028334
                    869,                0.16169,                0.15676,                0.89847,                0.99686,                      1,                  0.995,                  0.995,                0.23796,                 0.1518,                0.76869,             0.00028136,             0.00028136,             0.00028136
                    870,                0.14696,                0.14625,                0.85669,                0.99689,                      1,                  0.995,                  0.995,                0.23508,                0.13863,                0.76583,             0.00027938,             0.00027938,             0.00027938
                    871,                0.15812,                0.14671,                0.88328,                0.99688,                      1,                  0.995,                  0.995,                0.23432,                0.14011,                 0.7629,              0.0002774,              0.0002774,              0.0002774
                    872,                0.15167,                0.15545,                0.88861,                0.99688,                      1,                  0.995,                  0.995,                0.23445,                0.13644,                0.75905,             0.00027542,             0.00027542,             0.00027542
                    873,                0.15976,                0.15364,                0.89686,                0.99684,                      1,                  0.995,                  0.995,                0.23776,                0.14123,                  0.758,             0.00027344,             0.00027344,             0.00027344
                    874,                0.15051,                0.15694,                0.86469,                0.99687,                      1,                  0.995,                0.98991,                0.24246,                0.14335,                0.75902,             0.00027146,             0.00027146,             0.00027146
                    875,                0.14951,                0.14749,                0.87206,                0.99684,                      1,                  0.995,                0.98991,                0.24354,                0.14515,                0.75958,             0.00026948,             0.00026948,             0.00026948
                    876,                0.15721,                0.14922,                0.90014,                0.99687,                      1,                  0.995,                0.98975,                0.24071,                 0.1537,                 0.7595,              0.0002675,              0.0002675,              0.0002675
                    877,                0.16452,                0.15897,                0.88182,                0.99681,                      1,                  0.995,                  0.995,                0.23812,                0.14916,                0.75915,             0.00026552,             0.00026552,             0.00026552
                    878,                  0.137,                0.15572,                0.88931,                0.99684,                      1,                  0.995,                  0.995,                0.23441,                0.15241,                0.75832,             0.00026354,             0.00026354,             0.00026354
                    879,                0.14317,                0.14382,                0.88405,                0.99685,                      1,                  0.995,                  0.995,                0.23164,                0.15406,                0.75717,             0.00026156,             0.00026156,             0.00026156
                    880,                0.15247,                0.14768,                0.88804,                0.99686,                      1,                  0.995,                0.99119,                0.23126,                0.15768,                0.75502,             0.00025958,             0.00025958,             0.00025958
                    881,                0.15368,                0.14621,                0.85462,                0.99687,                      1,                  0.995,                0.99082,                0.23156,                0.15619,                0.75374,              0.0002576,              0.0002576,              0.0002576
                    882,                0.14428,                 0.1366,                 0.8953,                0.99687,                      1,                  0.995,                0.98189,                0.23584,                0.15215,                0.75161,             0.00025562,             0.00025562,             0.00025562
                    883,                0.17601,                0.15752,                0.89378,                0.99687,                      1,                  0.995,                0.98591,                0.23689,                0.15259,                0.75066,             0.00025364,             0.00025364,             0.00025364
                    884,                0.12661,                0.13098,                 0.8744,                0.99686,                      1,                  0.995,                0.99102,                0.23813,                0.15643,                0.74879,             0.00025166,             0.00025166,             0.00025166
                    885,                0.15873,                0.14296,                0.88418,                 0.9969,                      1,                  0.995,                0.99102,                0.23909,                0.16388,                0.74907,             0.00024968,             0.00024968,             0.00024968
                    886,                0.14474,                0.14624,                0.88311,                0.99684,                      1,                  0.995,                0.99077,                0.23923,                0.17047,                  0.751,              0.0002477,              0.0002477,              0.0002477
                    887,                0.15297,                0.15177,                0.87583,                0.99687,                      1,                  0.995,                0.99021,                0.24166,                0.16973,                0.75242,             0.00024572,             0.00024572,             0.00024572
                    888,                0.14755,                0.13829,                0.86967,                0.99686,                      1,                  0.995,                0.99033,                0.24369,                0.16116,                0.75347,             0.00024374,             0.00024374,             0.00024374
                    889,                0.15796,                0.15613,                0.86626,                0.99683,                      1,                  0.995,                0.98996,                0.24394,                0.16311,                0.75392,             0.00024176,             0.00024176,             0.00024176
                    890,                0.14432,                0.16057,                0.89631,                 0.9969,                      1,                  0.995,                0.98569,                0.23984,                0.17076,                0.75362,             0.00023978,             0.00023978,             0.00023978
                    891,                0.15354,                0.14796,                0.89299,                0.99689,                      1,                  0.995,                0.98662,                0.23726,                0.17088,                0.75397,              0.0002378,              0.0002378,              0.0002378
                    892,                0.14936,                 0.1589,                0.90131,                0.99691,                      1,                  0.995,                0.99077,                0.23084,                0.14663,                 0.7515,             0.00023582,             0.00023582,             0.00023582
                    893,                0.15493,                0.14169,                0.88189,                0.99686,                      1,                  0.995,                0.99077,                0.22684,                0.14492,                0.75042,             0.00023384,             0.00023384,             0.00023384
                    894,                 0.1335,                0.13431,                0.88915,                0.99685,                      1,                  0.995,                0.99077,                0.22254,                0.14563,                0.74913,             0.00023186,             0.00023186,             0.00023186
                    895,                0.15477,                 0.1319,                 0.8844,                0.99691,                      1,                  0.995,                0.99077,                0.22124,                0.15141,                 0.7484,             0.00022988,             0.00022988,             0.00022988
                    896,                0.15119,                0.13935,                0.87952,                0.99685,                      1,                  0.995,                0.99077,                0.22483,                  0.152,                0.74991,              0.0002279,              0.0002279,              0.0002279
                    897,                0.16063,                0.14538,                0.89647,                0.99689,                      1,                  0.995,                0.98996,                0.22862,                0.15128,                0.75123,             0.00022592,             0.00022592,             0.00022592
                    898,                0.14613,                0.14328,                0.87756,                0.99684,                      1,                  0.995,                0.99047,                0.23051,                0.15362,                0.75154,             0.00022394,             0.00022394,             0.00022394
                    899,                0.14565,                0.13669,                   0.89,                 0.9969,                      1,                  0.995,                0.99047,                0.23044,                0.15168,                0.75202,             0.00022196,             0.00022196,             0.00022196
                    900,                0.16962,                0.16119,                0.90056,                0.99686,                      1,                  0.995,                0.98499,                0.22749,                0.14791,                0.75113,             0.00021998,             0.00021998,             0.00021998
                    901,                0.13717,                0.14988,                 0.8838,                0.99686,                      1,                  0.995,                0.98499,                0.22804,                0.14987,                0.75108,               0.000218,               0.000218,               0.000218
                    902,                0.15672,                0.15064,                0.87783,                 0.9969,                      1,                  0.995,                0.98528,                0.23089,                0.14436,                0.75271,             0.00021602,             0.00021602,             0.00021602
                    903,                0.15927,                0.14376,                0.88557,                0.99688,                      1,                  0.995,                0.98528,                0.23318,                  0.149,                0.75446,             0.00021404,             0.00021404,             0.00021404
                    904,                0.14569,                 0.1353,                0.87712,                0.99687,                      1,                  0.995,                0.98499,                 0.2344,                0.14566,                0.75687,             0.00021206,             0.00021206,             0.00021206
                    905,                0.13711,                0.13462,                0.88694,                0.99687,                      1,                  0.995,                0.98499,                0.23526,                0.14818,                0.75758,             0.00021008,             0.00021008,             0.00021008
                    906,                0.13884,                 0.1351,                0.87655,                0.99685,                      1,                  0.995,                0.98499,                 0.2343,                0.15227,                0.75807,              0.0002081,              0.0002081,              0.0002081
                    907,                0.14541,                0.13243,                 0.8843,                0.99688,                      1,                  0.995,                0.98499,                0.23418,                  0.152,                0.75772,             0.00020612,             0.00020612,             0.00020612
                    908,                0.16377,                0.15648,                0.88388,                0.99688,                      1,                  0.995,                0.98499,                0.23531,                0.15639,                  0.758,             0.00020414,             0.00020414,             0.00020414
                    909,                0.15609,                0.15488,                0.88703,                0.99687,                      1,                  0.995,                0.99033,                0.23838,                0.15574,                0.75907,             0.00020216,             0.00020216,             0.00020216
                    910,                0.14146,                0.13529,                 0.8831,                0.99688,                      1,                  0.995,                0.99033,                0.24435,                0.15738,                0.76168,             0.00020018,             0.00020018,             0.00020018
                    911,                0.16353,                0.15337,                0.88985,                0.99691,                      1,                  0.995,                0.98499,                0.24562,                0.15298,                0.76218,              0.0001982,              0.0001982,              0.0001982
                    912,                0.15713,                0.15549,                0.88448,                0.99687,                      1,                  0.995,                0.99033,                0.24634,                0.15327,                0.76214,             0.00019622,             0.00019622,             0.00019622
                    913,                0.14384,                0.14051,                0.88195,                0.99689,                      1,                  0.995,                0.99065,                0.24423,                0.15448,                0.76089,             0.00019424,             0.00019424,             0.00019424
                    914,                0.15561,                0.16151,                0.89321,                0.99691,                      1,                  0.995,                0.99065,                 0.2428,                0.15029,                0.75952,             0.00019226,             0.00019226,             0.00019226
                    915,                0.14929,                0.16134,                0.89941,                0.99692,                      1,                  0.995,                0.99065,                0.24174,                0.14767,                0.75872,             0.00019028,             0.00019028,             0.00019028
                    916,                0.14787,                0.15378,                0.87754,                 0.9969,                      1,                  0.995,                0.99065,                0.24212,                 0.1427,                0.75852,              0.0001883,              0.0001883,              0.0001883
                    917,                0.14106,                0.13772,                  0.882,                 0.9969,                      1,                  0.995,                0.99102,                0.24184,                0.14322,                0.75857,             0.00018632,             0.00018632,             0.00018632
                    918,                0.13354,                0.14149,                0.86814,                0.99691,                      1,                  0.995,                0.99115,                0.24362,                0.13723,                0.75825,             0.00018434,             0.00018434,             0.00018434
                    919,                0.15617,                0.14899,                0.88768,                 0.9969,                      1,                  0.995,                0.99152,                0.24428,                0.14308,                0.75723,             0.00018236,             0.00018236,             0.00018236
                    920,                0.15164,                0.13558,                0.88759,                 0.9969,                      1,                  0.995,                0.99152,                0.24694,                0.13741,                0.75841,             0.00018038,             0.00018038,             0.00018038
                    921,                0.14607,                0.15526,                0.88941,                0.99693,                      1,                  0.995,                0.98737,                0.24726,                0.13695,                0.75938,              0.0001784,              0.0001784,              0.0001784
                    922,                0.13263,                0.13278,                0.86995,                 0.9969,                      1,                  0.995,                0.98673,                0.24403,                  0.126,                0.75968,             0.00017642,             0.00017642,             0.00017642
                    923,                0.13969,                0.13612,                0.89919,                 0.9969,                      1,                  0.995,                0.98633,                0.24403,                0.12753,                0.75927,             0.00017444,             0.00017444,             0.00017444
                    924,                0.17297,                0.16219,                0.88477,                 0.9969,                      1,                  0.995,                0.98659,                0.24279,                0.12702,                0.75985,             0.00017246,             0.00017246,             0.00017246
                    925,                0.15072,                0.14259,                0.88278,                0.99693,                      1,                  0.995,                0.98633,                0.24282,                0.12816,                0.76005,             0.00017048,             0.00017048,             0.00017048
                    926,                0.13222,                0.13175,                0.87598,                0.99693,                      1,                  0.995,                0.98659,                0.23961,                0.13472,                0.75901,              0.0001685,              0.0001685,              0.0001685
                    927,                0.14231,                0.13919,                0.86942,                 0.9969,                      1,                  0.995,                0.99024,                0.23958,                0.13386,                0.75811,             0.00016652,             0.00016652,             0.00016652
                    928,                 0.1358,                0.13843,                0.86891,                0.99694,                      1,                  0.995,                0.99061,                0.24025,                0.13825,                0.75803,             0.00016454,             0.00016454,             0.00016454
                    929,                0.15869,                0.16471,                0.88985,                0.99691,                      1,                  0.995,                0.99047,                0.23881,                0.14121,                0.75779,             0.00016256,             0.00016256,             0.00016256
                    930,                0.15182,                0.14665,                0.87692,                0.99694,                      1,                  0.995,                0.99128,                0.23988,                0.14323,                 0.7589,             0.00016058,             0.00016058,             0.00016058
                    931,                0.16147,                0.15082,                0.89873,                0.99694,                      1,                  0.995,                0.99128,                 0.2392,                0.14319,                0.75956,              0.0001586,              0.0001586,              0.0001586
                    932,                0.13015,                 0.1436,                0.86312,                0.99691,                      1,                  0.995,                0.99128,                0.23821,                 0.1415,                0.76026,             0.00015662,             0.00015662,             0.00015662
                    933,                0.13639,                0.13669,                0.87381,                0.99691,                      1,                  0.995,                0.99128,                0.23701,                0.13773,                0.75995,             0.00015464,             0.00015464,             0.00015464
                    934,                0.14817,                0.14437,                0.87792,                0.99694,                      1,                  0.995,                0.99128,                0.23463,                 0.1378,                0.75764,             0.00015266,             0.00015266,             0.00015266
                    935,                0.13761,                0.14122,                 0.8817,                0.99694,                      1,                  0.995,                0.99115,                0.23298,                0.13208,                0.75596,             0.00015068,             0.00015068,             0.00015068
                    936,                0.14845,                0.14671,                 0.8802,                0.99694,                      1,                  0.995,                0.99143,                0.23085,                0.13031,                0.75308,              0.0001487,              0.0001487,              0.0001487
                    937,                0.14368,                0.14582,                0.86503,                0.99688,                      1,                  0.995,                0.99143,                0.22891,                0.13196,                0.75155,             0.00014672,             0.00014672,             0.00014672
                    938,                0.13484,                0.12987,                0.88632,                0.99691,                      1,                  0.995,                 0.9918,                0.22822,                0.13265,                0.75044,             0.00014474,             0.00014474,             0.00014474
                    939,                0.13086,                0.12692,                0.87473,                0.99691,                      1,                  0.995,                 0.9918,                0.22827,                0.13786,                0.74984,             0.00014276,             0.00014276,             0.00014276
                    940,                0.12697,                0.14587,                0.88578,                0.99691,                      1,                  0.995,                 0.9918,                 0.2281,                0.13678,                0.74905,             0.00014078,             0.00014078,             0.00014078
                    941,                0.13441,                0.14636,                0.88918,                0.99691,                      1,                  0.995,                 0.9918,                0.22912,                0.13473,                0.74916,              0.0001388,              0.0001388,              0.0001388
                    942,                0.14399,                0.14342,                0.88401,                0.99688,                      1,                  0.995,                 0.9918,                0.23236,                0.13251,                0.75033,             0.00013682,             0.00013682,             0.00013682
                    943,                0.14971,                0.15029,                0.87754,                0.99692,                      1,                  0.995,                0.98745,                0.23332,                0.13097,                0.75154,             0.00013484,             0.00013484,             0.00013484
                    944,                0.13616,                0.13303,                0.87876,                0.99692,                      1,                  0.995,                0.98785,                0.23515,                0.13319,                0.75332,             0.00013286,             0.00013286,             0.00013286
                    945,                0.13973,                0.13264,                0.88289,                0.99689,                      1,                  0.995,                 0.9872,                0.23562,                0.13038,                0.75422,             0.00013088,             0.00013088,             0.00013088
                    946,                 0.1319,                0.15059,                0.87718,                0.99689,                      1,                  0.995,                 0.9876,                0.23549,                0.13368,                0.75442,              0.0001289,              0.0001289,              0.0001289
                    947,                0.13825,                0.14555,                0.88402,                0.99692,                      1,                  0.995,                 0.9876,                0.23598,                0.13681,                0.75524,             0.00012692,             0.00012692,             0.00012692
                    948,                0.14246,                0.13412,                0.89015,                0.99688,                      1,                  0.995,                0.99128,                0.23512,                0.13899,                0.75569,             0.00012494,             0.00012494,             0.00012494
                    949,                 0.1429,                0.13755,                0.86957,                0.99691,                      1,                  0.995,                0.99115,                0.23426,                0.14123,                0.75598,             0.00012296,             0.00012296,             0.00012296
                    950,                0.16428,                0.15661,                0.89214,                0.99691,                      1,                  0.995,                  0.995,                0.23254,                0.13781,                0.75612,             0.00012098,             0.00012098,             0.00012098
                    951,                0.13098,                0.12937,                0.86285,                0.99694,                      1,                  0.995,                  0.995,                0.23208,                0.13819,                0.75575,               0.000119,               0.000119,               0.000119
                    952,                0.14253,                 0.1486,                0.89203,                0.99691,                      1,                  0.995,                  0.995,                0.23037,                0.13468,                0.75445,             0.00011702,             0.00011702,             0.00011702
                    953,                0.14473,                0.14672,                0.87364,                0.99691,                      1,                  0.995,                0.99152,                0.22889,                0.13331,                0.75323,             0.00011504,             0.00011504,             0.00011504
                    954,                0.12316,                0.13281,                 0.8621,                0.99694,                      1,                  0.995,                0.99152,                0.22606,                0.12947,                0.75094,             0.00011306,             0.00011306,             0.00011306
                    955,                0.14117,                0.13289,                0.88001,                0.99694,                      1,                  0.995,                0.99165,                0.22504,                0.13176,                0.75005,             0.00011108,             0.00011108,             0.00011108
                    956,                0.13959,                0.13969,                0.88963,                0.99694,                      1,                  0.995,                 0.9918,                0.22376,                0.13763,                0.74882,              0.0001091,              0.0001091,              0.0001091
                    957,                0.13127,                0.13891,                0.87921,                0.99694,                      1,                  0.995,                 0.9918,                0.22399,                0.13913,                0.74889,             0.00010712,             0.00010712,             0.00010712
                    958,                0.14085,                0.13927,                0.87299,                0.99694,                      1,                  0.995,                 0.9918,                0.22376,                0.14044,                0.74964,             0.00010514,             0.00010514,             0.00010514
                    959,                0.15178,                0.14444,                0.86282,                0.99691,                      1,                  0.995,                  0.995,                 0.2227,                  0.141,                0.74955,             0.00010316,             0.00010316,             0.00010316
                    960,                0.14724,                0.14587,                0.89291,                0.99691,                      1,                  0.995,                  0.995,                0.22122,                0.14026,                0.74913,             0.00010118,             0.00010118,             0.00010118
                    961,                0.14861,                0.13144,                0.87753,                0.99691,                      1,                  0.995,                  0.995,                0.22037,                0.13789,                0.74907,               9.92e-05,               9.92e-05,               9.92e-05
                    962,                0.15337,                0.13775,                0.88488,                0.99694,                      1,                  0.995,                  0.995,                0.22019,                 0.1393,                0.74916,              9.722e-05,              9.722e-05,              9.722e-05
                    963,                  0.137,                0.14746,                 0.8784,                0.99694,                      1,                  0.995,                  0.995,                0.22125,                0.13631,                 0.7495,              9.524e-05,              9.524e-05,              9.524e-05
                    964,                0.14535,                0.14777,                0.88733,                 0.9969,                      1,                  0.995,                  0.995,                0.22088,                0.13916,                 0.7491,              9.326e-05,              9.326e-05,              9.326e-05
                    965,                0.14952,                0.13951,                0.87524,                 0.9969,                      1,                  0.995,                  0.995,                0.22003,                0.13698,                0.74883,              9.128e-05,              9.128e-05,              9.128e-05
                    966,                 0.1484,                0.14053,                0.87502,                 0.9969,                      1,                  0.995,                  0.995,                0.21917,                0.13232,                0.74768,               8.93e-05,               8.93e-05,               8.93e-05
                    967,                0.14246,                0.15691,                0.88398,                 0.9969,                      1,                  0.995,                  0.995,                0.21831,                0.13024,                0.74688,              8.732e-05,              8.732e-05,              8.732e-05
                    968,                0.13544,                0.13386,                0.87398,                0.99689,                      1,                  0.995,                  0.995,                0.21791,                0.13034,                0.74581,              8.534e-05,              8.534e-05,              8.534e-05
                    969,                0.14007,                0.13092,                0.88572,                0.99689,                      1,                  0.995,                  0.995,                0.21703,                0.12775,                0.74554,              8.336e-05,              8.336e-05,              8.336e-05
                    970,                0.13259,                0.13645,                0.88322,                0.99689,                      1,                  0.995,                 0.9918,                0.21701,                0.12839,                0.74434,              8.138e-05,              8.138e-05,              8.138e-05
                    971,                0.13536,                 0.1244,                0.87565,                0.99689,                      1,                  0.995,                 0.9918,                0.21732,                0.12906,                0.74407,               7.94e-05,               7.94e-05,               7.94e-05
                    972,                0.12956,                0.13043,                 0.8694,                0.99689,                      1,                  0.995,                 0.9918,                 0.2175,                0.12712,                0.74365,              7.742e-05,              7.742e-05,              7.742e-05
                    973,                0.12823,                0.13163,                0.87107,                0.99689,                      1,                  0.995,                 0.9918,                0.21703,                0.12817,                0.74356,              7.544e-05,              7.544e-05,              7.544e-05
                    974,                0.14547,                0.13385,                0.88423,                0.99689,                      1,                  0.995,                 0.9918,                0.21653,                0.12501,                0.74386,              7.346e-05,              7.346e-05,              7.346e-05
                    975,                 0.1455,                0.13816,                0.88904,                0.99692,                      1,                  0.995,                 0.9918,                0.21673,                0.12235,                0.74374,              7.148e-05,              7.148e-05,              7.148e-05
                    976,                0.15648,                0.15513,                  0.873,                0.99692,                      1,                  0.995,                 0.9918,                0.21693,                 0.1203,                0.74356,               6.95e-05,               6.95e-05,               6.95e-05
                    977,                0.13895,                0.14247,                0.86297,                 0.9969,                      1,                  0.995,                 0.9918,                 0.2159,                0.12018,                0.74345,              6.752e-05,              6.752e-05,              6.752e-05
                    978,                0.14154,                0.14666,                0.86969,                 0.9969,                      1,                  0.995,                 0.9918,                0.21494,                0.11849,                0.74368,              6.554e-05,              6.554e-05,              6.554e-05
